Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Units,[Location],[Reporting Type],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""104""","""Myanmar""","""PERCENT""","""ALLAREA""","""G""",46.26788,48.30663,50.38422,52.50074,54.65595,56.84962,59.08124,61.35087,63.65826,66.00294,68.38513,70.80414,73.25996,75.75213,78.28081,79.91476,80.84426,81.77405
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""104""","""Myanmar""","""PERCENT""","""RURAL""","""G""",38.05728,40.21646,42.42727,44.6897,47.00376,49.36945,51.78677,54.25571,56.77628,59.34848,61.9723,64.64775,67.37483,70.15353,72.98386,74.81596,75.86094,76.90591
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""104""","""Myanmar""","""PERCENT""","""URBAN""","""G""",68.43878,69.95098,71.47679,73.01622,74.56927,76.13593,77.71622,79.31012,80.91765,82.53879,84.17355,85.82193,87.48393,89.15954,90.84878,91.8928,92.42675,92.9607
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""516""","""Namibia""","""PERCENT""","""ALLAREA""","""G""",76.66938,76.91348,77.26118,77.62745,77.99311,78.35654,78.71858,79.07854,79.43664,79.79105,80.14346,80.49236,80.84596,81.1961,81.54272,81.88494,82.21806,82.5411
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""516""","""Namibia""","""PERCENT""","""RURAL""","""G""",66.46702,66.62943,66.79175,66.95397,67.11609,67.27812,67.44006,67.6019,67.76365,67.9253,68.08686,68.24833,68.4097,68.57097,68.73215,68.89324,69.05423,69.21513
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""516""","""Namibia""","""PERCENT""","""URBAN""","""G""",97.98203,97.88984,97.7976,97.7053,97.61297,97.52058,97.42815,97.33566,97.24313,97.15056,97.05793,96.96526,96.87253,96.77976,96.68695,96.59408,96.50117,96.40821
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""520""","""Nauru""","""PERCENT""","""ALLAREA""","""G""",95.76962,96.01731,96.265,96.51269,96.76037,97.00806,97.25575,97.50344,97.75112,97.99881,98.2465,98.49419,98.74187,98.98956,99.23725,99.48493,99.48493,99.48493
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""520""","""Nauru""","""PERCENT""","""URBAN""","""G""",95.76962,96.01731,96.265,96.51269,96.76037,97.00806,97.25575,97.50344,97.75112,97.99881,98.2465,98.49419,98.74187,98.98956,99.23725,99.48493,99.48493,99.48493
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""524""","""Nepal""","""PERCENT""","""ALLAREA""","""G""",79.98707,80.58893,81.14635,81.69852,82.24532,82.78663,83.32235,83.85242,84.37664,84.89488,85.40703,85.91304,86.41293,86.90636,87.39326,87.87333,88.34641,88.81225
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""524""","""Nepal""","""PERCENT""","""RURAL""","""G""",77.97714,78.61756,79.25702,79.8955,80.53301,81.16955,81.80512,82.43971,83.07334,83.70599,84.33767,84.96838,85.59812,86.22689,86.85468,87.48151,88.10736,88.73224
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""524""","""Nepal""","""PERCENT""","""URBAN""","""G""",92.97999,92.75226,92.52481,92.29763,92.07072,91.8441,91.61774,91.39166,91.16586,90.94033,90.71508,90.4901,90.2654,90.04097,89.81682,89.59294,89.36934,89.14601
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""528""","""Netherlands""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""528""","""Netherlands""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""528""","""Netherlands""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""540""","""New Caledonia""","""PERCENT""","""ALLAREA""","""G""",94.51625,94.51625,94.51625,94.85999,95.20373,95.54746,95.8912,96.23494,96.57868,96.92242,97.26616,97.6099,97.95364,98.29738,98.64112,98.98486,99.3286,99.3286
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""554""","""New Zealand""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""554""","""New Zealand""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""554""","""New Zealand""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""558""","""Nicaragua""","""PERCENT""","""ALLAREA""","""G""",81.21711,81.21328,81.2105,81.20909,81.20904,81.21172,81.23102,81.25169,81.27442,81.2985,81.32428,81.35176,81.38094,81.4118,81.44399,81.47354,81.50474,81.52476
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""558""","""Nicaragua""","""PERCENT""","""RURAL""","""G""",63.36669,63.10552,62.84487,62.58475,62.32516,62.06611,61.80758,61.54958,61.29211,61.03517,60.77876,60.52288,60.26753,60.01271,59.75842,59.50466,59.25143,59.10745
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""558""","""Nicaragua""","""PERCENT""","""URBAN""","""G""",95.71319,95.82941,95.94564,96.06189,96.17816,96.29444,96.41074,96.52705,96.64338,96.75973,96.8761,96.99248,97.10888,97.22529,97.34172,97.45074,97.55976,97.55976
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""562""","""Niger""","""PERCENT""","""ALLAREA""","""G""",35.66065,36.67326,37.61779,38.54979,39.46859,40.37357,41.26596,42.14513,43.01053,43.86329,44.70282,45.52863,46.34174,47.14161,47.93507,48.72227,49.50156,50.27307
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""562""","""Niger""","""PERCENT""","""RURAL""","""G""",24.41169,25.66976,26.91183,28.13791,29.348,30.54209,31.72019,32.8823,34.02841,35.15853,36.27266,37.37079,38.45293,39.51908,40.56923,41.60339,42.62156,43.62373
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""562""","""Niger""","""PERCENT""","""URBAN""","""G""",93.90975,93.34193,92.77438,92.20708,91.64005,91.07328,90.50677,89.94052,89.37453,88.80881,88.24334,87.67814,87.1132,86.54853,85.98411,85.41995,84.85606,84.29243
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""566""","""Nigeria""","""PERCENT""","""ALLAREA""","""G""",48.151,49.29532,50.68635,52.0779,53.46956,54.86056,56.25124,57.64157,59.0315,60.41965,61.80702,63.18955,64.56734,65.93981,67.30708,68.66927,70.02553,71.37663
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""566""","""Nigeria""","""PERCENT""","""RURAL""","""G""",34.87521,36.04023,37.24405,38.4503,39.65898,40.87009,42.08362,43.29959,44.51799,45.73882,46.96207,48.18776,49.41588,50.64642,51.8794,53.11481,54.35264,55.59291
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""566""","""Nigeria""","""PERCENT""","""URBAN""","""G""",72.98023,73.20161,74.0642,74.93065,75.80097,76.67515,77.55321,78.43513,79.32091,80.21057,81.10408,82.00147,82.90272,83.80784,84.71683,85.62968,86.5464,87.46698
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""570""","""Niue""","""PERCENT""","""ALLAREA""","""G""",99.22893,99.22893,99.22893,99.22893,99.22893,99.11447,99,98.88553,98.77107,98.6566,98.54214,98.42767,98.31321,98.19874,98.19874,98.19874,98.19874,98.19874
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""807""","""North Macedonia""","""PERCENT""","""ALLAREA""","""G""",99.31468,99.31195,99.3092,99.30646,99.3037,99.30355,98.56437,97.79335,97.02413,96.25585,95.48769,94.71877,93.94827,93.17531,93.16956,93.16205,93.15267,93.14146
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""807""","""North Macedonia""","""PERCENT""","""RURAL""","""G""",98.54657,98.54657,98.54657,98.54657,98.54657,98.56306,98.32312,98.08298,97.84264,97.6021,97.36135,97.1204,96.87925,96.63789,96.63789,96.63789,96.63789,96.63789
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""807""","""North Macedonia""","""PERCENT""","""URBAN""","""G""",99.85851,99.85851,99.85851,99.85851,99.85851,99.85015,98.74353,97.5772,96.41106,95.24511,94.07936,92.9138,91.74844,90.58326,90.58326,90.58326,90.58326,90.58326
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""15""","""Northern Africa""","""PERCENT""","""ALLAREA""","""G""",80.96363,81.24885,81.56498,81.87716,82.18981,82.75667,83.33251,83.91104,84.49138,85.07935,85.88094,86.46706,87.05071,87.63042,88.20125,88.74451,89.22508,89.28045
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""15""","""Northern Africa""","""PERCENT""","""RURAL""","""G""",70.42108,70.84554,71.31934,71.79107,72.2651,73.09725,73.94306,74.80359,75.67514,76.56844,77.75617,78.67486,79.60238,80.52904,81.45106,82.32554,83.15537,83.2515
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""15""","""Northern Africa""","""PERCENT""","""URBAN""","""G""",92.24526,92.28926,92.35047,92.41069,92.47299,92.6734,92.87955,93.08762,93.29774,93.50811,93.86004,94.05729,94.25241,94.44662,94.6331,94.8155,94.92238,94.8939
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""746""","""Northern Africa (exc. Sudan)""","""PERCENT""","""ALLAREA""","""G""",88.00257,88.40835,88.85842,89.30647,89.75088,90.21825,90.68354,91.14213,91.59543,92.0526,92.76358,93.21303,93.65706,94.09527,94.52322,94.91908,95.27412,95.37153
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""746""","""Northern Africa (exc. Sudan)""","""PERCENT""","""RURAL""","""G""",79.54561,80.21478,80.95892,81.70706,82.4557,83.24472,84.03589,84.82788,85.62041,86.42975,87.61161,88.43789,89.26458,90.08549,90.89901,91.65099,92.34582,92.54412
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""746""","""Northern Africa (exc. Sudan)""","""PERCENT""","""URBAN""","""G""",96.03992,96.11284,96.20867,96.30434,96.39966,96.49999,96.5998,96.69855,96.79726,96.8972,97.15831,97.24759,97.337,97.42713,97.51035,97.59087,97.64846,97.64403
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""21""","""Northern America""","""PERCENT""","""ALLAREA""","""G""",99.40617,99.40911,99.41169,99.41424,99.41677,99.20333,99.21006,99.21687,99.22365,99.23039,99.23708,99.2439,99.25069,99.25762,99.26465,99.27179,99.27901,99.28636
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""21""","""Northern America""","""PERCENT""","""RURAL""","""G""",98.17978,98.17977,98.17972,98.17968,98.17963,97.09619,97.10216,97.10765,97.11318,97.11875,97.12437,97.13022,97.13708,97.1441,97.15128,97.15857,97.16599,97.17346
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""21""","""Northern America""","""PERCENT""","""URBAN""","""G""",99.73014,99.73009,99.73013,99.73013,99.73012,99.7317,99.73326,99.73478,99.7363,99.73782,99.73934,99.74088,99.74246,99.74404,99.74564,99.74724,99.74886,99.75048
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""154""","""Northern Europe""","""PERCENT""","""ALLAREA""","""G""",99.43162,99.45271,99.47452,99.49621,99.51816,99.54084,99.56404,99.58707,99.60971,99.62349,99.64427,99.66485,99.68544,99.70533,99.72432,99.74174,99.75821,99.77386
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""154""","""Northern Europe""","""PERCENT""","""RURAL""","""G""",98.22562,98.29266,98.3548,98.41852,98.48464,98.55565,98.63065,98.70638,98.78194,98.82907,98.89757,98.96496,99.03306,99.10033,99.1665,99.22791,99.28778,99.34649
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""154""","""Northern Europe""","""PERCENT""","""URBAN""","""G""",99.7741,99.78027,99.78661,99.79268,99.79861,99.80446,99.81026,99.81609,99.82188,99.82418,99.83008,99.83608,99.84213,99.84809,99.85376,99.859,99.86379,99.8682
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""580""","""Northern Mariana Islands""","""PERCENT""","""ALLAREA""","""G""",96.84362,97.05273,97.26183,97.47093,97.68004,97.88914,98.09825,98.30735,98.51645,98.72556,98.93466,99.14377,99.35287,99.56198,99.77108,99.98018,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""578""","""Norway""","""PERCENT""","""ALLAREA""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""578""","""Norway""","""PERCENT""","""RURAL""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""578""","""Norway""","""PERCENT""","""URBAN""","""G""",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""9""","""Oceania""","""PERCENT""","""ALLAREA""","""G""",87.37412,87.20002,87.06147,86.94221,86.83578,86.84377,86.8682,86.90647,86.95528,87.00677,87.05608,87.10173,87.14523,87.18907,87.2323,87.27485,87.31499,87.35552
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""9""","""Oceania""","""PERCENT""","""RURAL""","""G""",62.00295,61.85083,61.48592,61.15136,60.83806,60.83932,60.86154,60.92102,60.99912,61.08406,61.17138,61.25738,61.33802,61.42904,61.51845,61.60572,61.70211,61.79645
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""9""","""Oceania""","""PERCENT""","""URBAN""","""G""",99.1502,99.07763,99.0717,99.07475,99.07889,99.09378,99.11281,99.13245,99.15272,99.17313,99.19331,99.21319,99.23287,99.25161,99.26983,99.28677,99.29428,99.30012
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""512""","""Oman""","""PERCENT""","""ALLAREA""","""G""",,76.3392,76.33356,76.32792,76.41753,76.579,78.13136,79.66862,81.19101,82.69832,84.19131,85.77424,87.4049,88.99131,90.53712,91.5668,91.76,91.93808
"""1""","""1.4""","""1.4.1""","""SP_ACS_BSRVH2O""","""Proportion of population using basic drinking water services, by location (%)""","""512""","""Oman""","""PERCENT""","""RURAL""","""G""",,56.17762,56.17762,56.17762,56.17762,56.17762,58.42595,60.67427,62.92259,65.17091,67.41924,69.66756,71.91588,74.1642,76.41253,77.9,77.9,77.9
